"T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T41","T42","T43","T44","T45","T46","T47","T48","T49","T50"
0.1791891,0.11650694,-0.12783187981,0.08243191878,-0.14687453,-0.070996743,0.06549455074,0.072177724,0.58380449,0.13710526,-0.15341915,0.16177748475,-0.38296768,-0.25633075,-0.14745267,0.13725886,0.54029508,0.26629221483,0.19344316,0.029269449,0.22305014942,-0.03637803,-0.54441264,-0.16714682,0.64185157831,-0.017978046,-0.50109432,0.57423931,0.13576543,-0.1620306,0.029455714,-0.21622124078,-0.31671336,0.07389874899,-0.11509589968,-0.05594556152,0.037575395,-0.11890787,0.31029195,0.14615348,-0.3123824,0.12719937259,-0.49538662,-0.7184922,-0.10177579449,-0.17199611,0.026481052,-0.10943631,-0.12791143,-0.7081138
-0.25192395,-0.11939585,-0.24573855612,-0.059869286,-0.27657228256,-1.079823,-0.74935988,-0.54488911,-0.48009433,-0.064620012,0.11287699,-0.66033185,-1.127188,0.72172419,-0.73952939,0.030802433,-0.59557921,0.055650359,0.31445162,-0.28593439638,-0.6213396,-0.0704483441400001,-0.47000663,-0.749976770399999,-0.25242033592,-0.13368572,0.089685199,-0.35101577819,-0.20243876,-0.38673940104,-0.312738,-0.43990935,-0.081213975,-1.2970672,-0.34886722,-0.24393744,0.60234185,-0.78084661,-0.9740067,-0.89701141,-0.91691779,0.31628697,0.31175865,-0.17830554,-0.27961262399,-0.66470923,-0.32502358,-0.22625639,-0.29215009,-0.36321911841
0.54197221,0.29181358,0.38284819,0.80006457,0.4295004364,0.49649863,1.006740619,0.79577059,0.99912704,1.1272224,0.49540073,0.7288743814,1.1149179,-0.44463468,-0.1277881,0.23024288,0.90427007,0.4901134171,0.13794666,0.07073565819,0.39529335,0.031529068,-0.36472757,0.1694597,0.86025148,0.62289032,-0.52062368,0.8772956,-0.093833484,0.007776997,0.023201837,0.17432942,-0.41956615,0.54186708,0.066486484,0.14204612,0.29259376,0.11230591042,0.6868655102,0.89713982,-0.14829919,0.40184374746,0.039559704,-0.65295681,-0.002241096,-0.2778744,0.19302327488,-0.13106965,-0.2041593,-0.30802008
-0.36220843,-0.11157181,0.04363920045,0.52031055,0.22291905,-0.21897936341,-0.65996871,-0.19936137973,0.26501995,-0.009334834,-0.01678079275,0.21989644,0.34605877,-0.31241246,-0.5631153,0.005039668,-0.15322618,0.04890158,-0.11627446,0.095397383,0.049470445,-0.025215486,-0.26286436,-0.16416358,0.06471255209,-0.06585997113,-0.39884782096,0.41767431,-0.21313229,-0.16848618,-0.097329816,-0.62644831,-0.31182954,-0.17769072592,-0.29154755,-0.28790461,-0.14866783,-0.29900773,-0.10346492,-0.46864805,-0.24253501,-0.28100469,-0.4375454,-0.10102269,-0.10015280537,-0.13603066,0.29443699,0.48818198,-0.02713749872,-0.066760754
0.52755597,0.15618286156,0.35076131,0.7948668,0.4417448,0.48105231,0.38724286,0.61938891,1.0037468,0.86696076,0.42136536361,0.7382499261,0.9280735758,-0.31391687,-0.41572687,0.26045171,0.71127989,0.22496158,0.14612330922,-0.005701852,0.33188693,0.13764982,-0.34819364,-0.073539693,0.83215293,0.33600448,-0.54330199,0.66302435,-0.054454427,0.08880344768,-0.054810254,-0.1766054678,-0.40396354,0.20573810778,-0.011409605,-0.094373266,-0.064540194,-0.0947996888899999,0.74651145,0.71983059,0.018940002,0.20749831,-0.11169096,-0.63424699,0.075912765,-0.21249327,0.13168958,-0.11634571,-0.30606681,-0.49882126627
0.68744952,0.39760821,0.4798482507,0.76744218,0.44362317,0.51500551,1.1200192238,0.70401667,0.98917376,1.0860589,0.52212934,0.72098368,1.0801863,-0.18138097,-0.09734143635,0.23567077,0.9669621,0.42231964,0.41047502,0.08712796336,0.52967122,0.28368352,-0.25594894765,0.13818343,0.95972321,0.37131537,-0.54731422,0.7548003355,0.21441682028,0.20762410612,-0.29196169,-0.034887533,-0.51943392,0.24811805966,0.07807411145,-0.067373055,-0.00550580587999999,-0.095072272,0.66903261,0.75116791,0.02249468784,0.19658295,-0.03428824827,-0.69723805,0.10928122,-0.29087943618,-0.068034414,-0.14731955952,-0.18716704,-0.68339013
0.42361999,0.42689116775,0.47035666,0.70425849,0.22960482,0.5948667395,1.1455620382,0.86167256,0.9921329883,0.90904871,0.64129904,0.77107969,0.85406409,0.20095053,0.3267594,0.55193441,1.3246333,0.46558285,0.17115304,0.28781885,0.52680802578,0.55715861,-0.009702008,0.49966244,0.7917716167,0.66180036,-0.68317886,0.93340124,0.32630507,0.24189530881,0.1011903247,0.05660653,-0.15331112,0.41417115,0.12433214,-0.038642145,0.12863984,0.21009873,0.89360045,1.0357124,0.24198706,0.17331564,0.1814846,0.1099972,0.7407319,0.035794063,0.23994933561,0.41344250281,0.35353607,0.56873062
-0.25839907,-0.13351853709,-0.29305512,0.34325661,0.011762123,-0.14736346,0.72275072,-0.73684551,0.60436684,0.079578191,0.14882513,-0.01458241463,-0.28337726,0.085551661,-0.41250433065,-0.18622121,-0.25379084,-0.44433032,-0.077192035,-0.24397798,0.1030763,0.081380645,-0.74267039,-0.17172287,-1.1016311,0.3662766,-0.7430358,-0.75892782,-0.56549517,-0.23313207,-0.69487253,-0.44934622,-0.66794884,-0.32453930102,-0.87056642,-0.31232506,0.024844716,-0.65590602,-0.17051501,-0.27811417,-0.84042766,0.080855984,-0.62191195,-0.22997103836,-0.23709295,-0.30709888,-0.20170299084,-0.10115452799,0.16157123,-0.19742085
0.54351991654,0.082562929,0.61035942,0.84571868,0.519172747,0.66084939301,1.1162493505,0.7845235506,1.1319499,0.90578444,0.65092596,0.8788367696,1.0991725,-0.33504057,-0.27274939589,0.29594379433,0.4660653828,0.33869276,0.17060773912,-0.02868935426,0.26628367165,0.05394127407,-0.050621818,-0.13852541,0.92009891,-0.1086317,-0.26534618,0.6679245867,0.11214351,0.16950921,-0.024662176,-0.042599814,-0.19152171,0.17343178405,0.13266469,-0.20234768,-0.16862231,-0.14460056,0.62955979,0.56237454,0.13799118,0.16324348,-0.042847852,-0.66340836,-0.17206756,-0.32563062,-0.051470801,-0.24019942,-0.37024708,-0.59343869
0.10203649,0.062698133,0.33146344,1.0604005,0.13075394,0.1072159,1.1148954,0.12575753,0.56517198,0.41670686,0.56792777,0.40173604818,0.51667376,-0.029065754,-0.39388302,0.36921628,-0.13233275,0.2791247,0.22466767459,0.38203380184,0.33359183,0.35554055,0.79163653,0.25393359,0.22114247,0.52100510231,-0.32014223,0.2306245,0.20051632,-0.004821097,0.36734404,-0.15680131,-0.02565878,0.3480233,0.001156492,0.13759149576,-0.059675418,0.077812556,0.16649834,0.18530663,-0.099735125,0.3099385544,0.33124886,0.51551874,-0.002113542,0.10185578,0.80602194,0.41875633,0.43569036,0.56968469
0.36587111057,0.031326492,0.61805444,0.82833226216,0.61385783,0.91873351,1.3925372,0.8599988,1.1477087,0.85995045,0.86637545,0.7968512,0.94259914,0.096548336,0.10444611,0.34002377,0.07428801,0.57396683,0.25555796,0.070508902,0.2873912,0.47009278,0.19542567,0.24701667,0.49390482,0.27859986,0.057345408,0.47448789,0.55965856,0.44227722,-0.046259832,0.042769851,-0.030980149,0.43114056,0.50157201,0.00027537514999999,-0.43346694,-0.023847594,0.55792942,0.46240392308,0.33483123,0.002932086,0.45657884,0.025974685,-0.11710222,-0.37117087,0.19794699,-0.10071115,0.37250767,0.35251305
0.68917133,0.20858744,0.39483115,0.64319555,0.42233294525,0.74131183,0.9697630771,0.55180766,0.6928618,0.79076813,0.46946477,0.62144753,0.92815592,-0.17811214,-0.25534161213,0.12052188,0.21131214,0.49828516,0.44271682,0.042521249,0.41773692,0.23125065,0.019712374,0.002099335,0.97670247,0.02605716,-0.30386395,0.76833131,0.34063791,0.35785673,-0.011388634,-0.48142655,-0.47664248,0.16148832776,0.10776862227,-0.41869787,-0.5237578,-0.10410738,0.40247316803,0.16819192,-0.01500920814,-0.035216244,0.088966873,-0.33850013,-0.33647478,-0.19414001,-0.028488879,-0.26777064,-0.16463988,-0.43639632
-0.0944371997,-0.14731059,0.53770831,-0.20238066,-0.11191112994,-0.59877087,0.20048048,-1.0386751,0.05536584,-0.26471428986,0.073253813,0.72684163,-0.26620315,0.87389416,-0.22821072,-0.43769233,-0.2710166,-0.04181487885,-0.15997797,0.71958581,0.13657217,0.34995241,0.17403461,0.84851462,-0.89383842,0.60897811,0.036436805,-0.81050444,-0.52268324,0.14491048,0.05240083822,-0.17128877,0.07665095956,0.35642927,0.14015132,0.02886608122,0.81088687,0.39065143,0.06529304,0.21339573,-0.073185818,0.42265108,0.73902517,0.33799404,-0.39426012,-0.19782976,0.54272125032,0.35969963,0.67372438,0.15253891
-0.20383344,-0.056416131,0.2313901,0.24275232,0.2207826,0.56264884,0.61456009,0.60099007,1.2861378,0.4724650754,0.31434812434,0.53494414,0.8205058901,0.01415308678,-0.02629512,0.51390413,0.15165067,0.036956203,-0.13853587,0.080695798,0.11133809,0.12823751,0.12026485,0.40108723,0.58987912,0.20975446,-0.14827367,0.34399932,0.02523437425,0.006843567,-0.13776643816,-0.32694449,-0.032152637,0.42510153,0.54914822,-0.098959009,-0.5501328,0.36712705,0.35963733481,0.45397188,0.13979125,0.016781806,0.1508835,-0.65980293,-0.17820135927,-0.33567694,0.070948459,0.012207666,0.14500401,0.02647395
0.75438328,0.24925171,0.4785999,0.39093222,0.67224037,0.7547813522,1.0178890701,0.97316657,1.1379993239,0.92599847335,0.6487385717,1.072992,1.1929344,-0.28811212,-0.25867599,0.26306425,0.54818396,0.61732618,0.38598032,0.10991977,0.43350639802,0.13715065256,0.036619063,0.032640572,1.0247069,0.20586668,-0.23453305,1.0831712,0.41331987,0.39617857,0.044382627,-0.17987481,-0.052464029,0.2840561,0.300254,-0.018445185,-0.23802312478,-0.015886731,0.8197568,0.77731913,0.2463545,0.31177649,0.04642370778,-0.50952803743,-0.28853689,-0.27724502,-0.046256159,-0.36563858,-0.20783726426,-0.39296989557
0.000577267,-0.25677759,-0.23315446366,-0.48533765,-0.17233833757,-0.30775291,0.13408447,-0.25467896,0.046475718,-0.17958676977,-0.52813661,0.11464611,0.39475503,-0.49438623,-0.5318376519,0.40653402,0.35597651,0.53887356,-0.057596842,0.20698931,0.17478988,-0.13723853011,0.23326,0.15349229,1.0278044,0.014040805,-0.2819768,0.85783401,-0.38727721,-0.14983092,0.59466275,-0.02107037507,0.07884210202,0.54536079,0.33324099089,0.41338995,0.026917939,0.25321949,0.75007168,0.579591,0.22896379,0.74325971,0.10652367,-0.042876656,0.14626788928,0.093565392,0.73966771,0.42615158,0.30056373375,-0.096190126
-0.077236448,-0.09020543,0.24166316064,0.4051862,0.030281006,0.24423548,0.98195951,0.2447578,0.56135793,0.08562789008,0.15058936821,0.31570861,0.14044036,0.56534674157,0.67090859,0.52887234,0.20312068,0.27857024,0.37570651,0.72303917,0.041795599,0.27299009413,0.62818531,0.48730562,-0.28354,0.64495237,0.3979539,0.15090232,0.42591404,0.16381903156,0.25528127,0.35762023,0.19914320298,-0.00353132,-0.10252856,0.07216354284,0.23501965642,0.54878112,-0.53914306,-0.050816991,0.09598331867,0.49197691,0.76374483,0.16460115,0.3758476048,0.28652905269,-0.006102193,0.67139784,0.89928734,0.043869301
0.19279469,-0.12994759979,0.12031808594,0.019046195,0.19183768,0.32751814,0.32209236,0.02439709869,0.39470895,0.56848032,0.16364457,0.18979344,0.38070330477,-0.6508496,-0.53474431,-0.46659427,-0.071430315,-0.17683843,-0.01140614,-0.17215328,-0.10711862,0.034608693,-0.3013157,-0.37313758,-0.019548115,-0.1742164,-0.53746439,-0.03301451,0.14400995,0.14201945,0.19019155,-0.46898573378,-0.40349696,-0.0902446528,-0.1823036776,-0.19901164,-0.50166179,-0.1636858,-0.13888082487,-0.23753273,-0.15641831,-0.25608112,-0.21232162,-0.24722561,-0.43959304,-0.31195699348,-0.13739365011,-0.25631978028,-0.34745128,-0.14912463
0.41717374,0.084308957,0.24020226,0.091819473,0.1040644,0.20964635971,0.68745231,-0.16265394,0.41480383,-0.008207817,-0.14332141,0.6409423,0.74650693,0.18270463413,0.18791472,0.39348706,0.88296161,0.51955012,0.11854648,0.21109694,0.3639597,-0.012945156,0.36732986,0.17608150203,0.95660561,0.56214264741,0.29399601,1.0477311,0.097909395,0.38844289,0.70222304,0.44674641,0.15551433,0.76010619,0.59333233,0.45474302463,0.41312638,0.42490514,0.62796096,0.59304108473,0.34450313676,0.81529089,0.49753728,-0.10266097,-0.27421627,-0.18408527,0.8043200555,0.26020222,0.31198681555,-0.10140080431
-0.42383095,-0.19704866,-0.37957680637,0.10812987,-0.48206498,-0.57339014,0.032666745,-0.50659542,-0.44057329,-0.029432068,-0.11453507,-0.065335108,-0.42260078,-0.58563199,-0.7260160776,-0.32944344389,-0.16389362,-0.37806738,-0.33891336,-0.36160879,-0.096231524,-0.0745302834,-0.41617416,-0.46770671,-0.51143418,-0.28986401,-1.1528377,-0.5540056,-0.61354387344,-0.19328362,-1.1935238,-0.78610747144,-0.91076539,-0.31086795,-0.89547069,-0.98336385,-0.2817298,-1.0131664,-0.4215601,-0.65820969679,-1.1337701,-0.54359561,-0.84312018,-0.2804456704,-0.37139250204,-0.079934612,-0.40128833,-0.40517244194,-0.4613001379,-0.24164273
0.33530872,0.55948072,0.06244228,0.38590603,-0.005307038,-0.035691776,0.79934683,0.09344217599,0.32356616,0.40782923,0.058930186,0.07838333357,0.83149715,-0.66264418,-0.51381191,0.07452961722,-0.46671598,0.18001455,0.087413999,-0.08181482,0.16394043,-0.036789323,0.011858384,-0.16068582,0.39783366,-0.03471247418,-0.4611978841,0.49268826,0.000760521,0.005075584,0.15482101,-0.56333584,-0.5121960332,0.10206263,-0.32856893,0.008620454,-0.5689162,-0.2244998,-0.038055188,-0.052624582,-0.25397510328,0.11689782,-0.37003638183,0.057232843,-0.89865696,-0.43684717,0.014895953,-0.38617997,-0.59382786,-0.46807981387
-0.23507759658,0.87137704,-0.24879053,0.35859951,-0.04410677126,-0.01767272456,0.59089305,0.16408265,0.36797188,0.78682903,-0.0231328749,-0.25106246,0.34163326,-1.1112992,-0.3531666,0.61397404,0.28876322,0.15819088,-0.13582512,-0.31055485,0.4258649,-0.03382161,-0.34803879,-0.19809459,0.73777978,-0.10900256598,-0.70167811,-0.55696803,-0.35535383,-1.0701614,-0.81150768,-0.29693673,-0.54062058,-0.30936499,-0.16078120092,-0.45170658,-0.14402727,-0.41112387873,0.73251745,0.13876555,0.40108616,-0.56567374,-0.38304783582,-0.58373502,-0.35011118549,-0.20861855,-0.36597764,-0.69668698,-0.51523827,0.17322576
-0.63231352,-0.2203539,-0.49349836,-0.18258304081,-0.52983023,-1.0720155,-0.41838504192,-0.64422553254,-0.55316849,-0.32778879,-0.024270763,-0.88231333,-0.80003401637,0.13366532,-1.4208905,0.26905463,-1.0070559,0.068779385,0.17944954517,-0.41635444115,-0.72439301,0.008407609,-0.42775193,-1.004298,-0.24449286376,-0.13748965,-0.45071788748,-0.53039797,-1.00751021079,-0.34455708,-0.4835098465,-1.0287564,-0.54335341,-1.7958172,-0.84750661,-0.46112137,0.35936463,-0.9084258344,-1.2312066,-0.82338283,-1.4606049,-0.059486141,-0.5402213269,-0.41669915,-0.082268728,-0.32880621,-0.29502466,-0.17814973,-0.034589483,-0.51871679
-0.21447419977,-0.26570596,0.15951232,0.24887937,0.1974422,0.32312627,0.34299332,0.12100088128,0.33649389,0.45043023,-0.053685753,-0.047941061,0.53571841,-0.04615409319,0.54164624,0.031250461,0.45191058416,0.13752164,-0.13583674,-0.045217194,0.08304806458,-0.67632933,-0.26280148869,-0.34138436,0.44198739,0.46458691,0.19839464,0.60271084,-0.037015778,-0.63669155,-0.17791697,0.40878339,-0.050023571,0.4778515,0.44337439,0.024729393,-0.23202253,0.19312678814,0.22648098,0.55495569,0.016608002,0.31446644,0.4495162,-0.43409553,-0.32667043,-0.46947438365,0.11294168,-0.43442096,-0.26454904,-0.60496311
-0.42652565,-0.60477739503,-0.69322396,-0.83921331,-0.85659632,-1.6800135,-0.65482073,-1.4559991,-0.54551638897,-1.5987898,-0.56587268,-0.47109813,-1.4005693,-1.8833044,-1.6445371,-0.872095392,-1.5209639,-0.73386999936,-0.59986943,-0.93170105,-1.1308309,-0.29554512105,-1.05429941809,-1.0668114,-1.3339042,-0.66118008,-0.972563913239999,-1.3565107,-2.0954289,-0.72307814,-0.57986925,-2.1403147,-0.757417,-1.0179892,-0.80323100234,-0.82593998,-0.82997121,-1.1495366,-0.81425207423,-1.7516526,-0.5397249,-0.61933545,-1.110008,-0.60563867,-1.3186413839,-1.1901834,0.31115216,-0.73735203,-0.48407205,-0.42958562
-0.17918176,0.5013161,0.32434169,0.47672582,0.27592561507,0.21935721,0.65677692,0.32422748,0.61621363,0.18392845,0.2140175966,0.68327285,0.4977696,0.6228567,0.28899591,0.30663127,0.63090515421,0.26557339,0.337803717,0.18689508,0.43715828119,0.24046779344,0.72316795,0.62596864,0.49428469,0.70394509,0.13458763944,0.55771626,0.22216005857,0.17793191,0.32719301,0.14958777,0.12472021,0.5091942,0.45174996,0.19862157,0.18007451696,0.2132124,0.16700884,-0.22725584,0.32458933,0.50937679,0.4998317061,0.33024198,0.7331184,-0.008988758,0.23416039,0.52686349,0.43234666101,0.32792246
0.6868643,0.21230295,0.1900749,0.51530372581,0.1759635,-0.047297304,0.84375996,0.6504463,0.41100547,0.565484,0.29259316,0.24647994964,0.94549918,-0.53545064,-0.50970416,0.10298655,-0.11980914,0.11569107,0.46049883,0.27238442,0.44464847,0.088433376,0.32568358,-0.17182291,0.63700976497,-0.002258956,-0.420504437,0.58831369,0.40164252,0.40379547,0.1322139,-0.4814954,-0.48352146,-0.14104928,-0.12609449,-0.051621193,-0.40819413589,-0.13188674,0.11784731,-0.065077434,-0.13122547,-0.047178525,-0.25687148,0.12836138,-0.61282736,-0.32107627,0.05723533913,-0.03916817999,-0.45091272,-0.35769834
-0.006107955,-0.029219134,-0.059277484,0.096402999,0.10297853868,0.49543721,0.36112313,0.24971739,0.57950102,0.099927218,0.04158509853,0.62722884,0.7340418655,0.5838559,0.10582283,0.32678348,0.88767366,0.41404165,-0.05401254,0.24403334,0.36703514,-0.010856598,0.1836296,0.11283694,0.90902609,0.4816798021,0.025159048,0.9097866918,-0.099466818,0.085166533,0.4837601898,0.26628847,0.1605807,0.85535595,0.74180337,0.58051023,0.34404531,0.45743015,0.72577238,0.70805561,0.30342255,0.68180442,0.42932338278,0.14347814,0.20030246,0.20319177,0.94187481,0.47167077,0.53972704,0.023669645
-0.2166356,0.2731749805,-0.14850294,-0.082141335,-0.30817579,0.01769341,-0.22085009,-0.21510809868,0.27871133746,-0.63554813,-0.55620712,0.27212017,-0.18478242,-0.07456770047,-0.5398391,0.21537894634,-0.001981602,0.41573696,0.52135441,0.51881411,0.34241047,0.67506369,0.16901615,0.45919162,0.10549955,1.1861331,-0.47404174846,0.16424945629,0.58909335,0.11318418,-0.22510556,-0.60079988,-0.40393393955,-0.040343328,-0.49134043,-0.35763944,-0.17073134,0.03070616896,-0.21059732,-0.11780984,-0.4274218414,-0.0464048135,-0.39333019,-0.067842742,0.45710222,0.20672572,-0.21949223,0.41483364,0.35912794,-0.054427333
-0.054983743,0.33721488426,0.50254957,0.56776041,0.4259092,0.041941551,0.82133103954,0.055194813,0.88957657,0.027669537,0.29393416,0.42561239,0.85010157,0.01792599679,0.03392363,0.38896046637,0.55156714801,0.31876934982,0.17068725,0.35418533,0.82426681,0.27423478223,0.19263717,0.21208583,0.61413262577,1.2909843,-0.74736336,0.7157310367,0.3473525,-0.2022919,0.0557578243,-0.1667919,-0.48873214,0.35530760085,0.025101955,-0.087879761,-0.13005979,0.23519434,0.17031827,0.70994448,-0.16083783157,0.37668982,0.13433001,0.035529465,0.42840778,0.19959365,-0.011978404,0.41743677,0.35704162,0.26050119
0.45797781,0.20240278,0.3224281,0.74125551,0.33981564,0.30178461,0.90394399,0.49720212,1.0034229,0.00101042,0.17848115,0.84588301,0.69206897,0.56799159,0.54217657,0.37110156,0.62725012,0.58702196,0.2680915,0.25830428,0.51826676,0.091627515,0.59312882,0.27146196,0.22684646,0.97978285,0.1310537,0.73780196,0.22763487018,0.20231082,0.4326371,0.28036385,0.060360507,0.51692711461,0.4420644597,0.12820497,0.23363969,0.25766968,0.36440657437,0.1093265,0.27792928198,0.53436372,0.39265796,0.078539405,0.26091418,0.064188717,0.3458282,0.51889098,0.37691664656,0.59787691
0.94027325,0.20112876,0.12068018,-0.12735122,0.08476362205,0.16043877011,0.60713672,-0.17481745,0.34645344007,-0.21866967,-0.30280533,0.51886295646,0.69405436,-0.075154877,0.3395508,0.28981192,0.62140107,0.5086441984,0.19484353215,0.32185403,0.28764919,0.094087863,0.36397467,0.193517,0.87621733,0.55644603,0.24966171,1.0292454,0.02240736695,0.14664002,0.48162715922,0.37692892129,0.17518459,0.7147280304,0.5925313009,0.4563681214,0.31906218,0.43997082,0.7039715058,0.76598428,0.39371637,0.7185521719,0.38768511,-0.1092569,-0.096626752,-0.25045574,0.8464203,0.27781252439,0.39387572,-0.07030151345
-0.37136778014,-0.033604628,-0.26446811,-0.03026596439,-0.32176752,-0.940633590500001,-0.047541544,-0.29662876,-0.41534909,-0.4569163,0.005758659,-0.5984755819,-1.031168,0.061096221,-1.5732442,-0.20069624291,-1.1327763,-0.058215448,0.27764874,-0.42120249,-0.95291188,0.002094596,-0.43587063,-1.6003507,0.003137577,-0.43675841,-0.55215165,-0.49306342,-1.416185,-0.40971698,-0.51014287,-0.98530382,-0.74342375,-1.7387495,-0.97384714,-0.3322828,-0.17932957974,-1.1291028,-0.90739637,-0.5111836,-1.2704483,-0.29988895592,-0.58134712902,-0.13502745,-0.4042637,-0.69135395,-0.51522711725,-0.42060296,-0.62299679,-0.52411798
0.64533856,0.43224569,0.62914418,0.63862802,0.42739767,0.59108974198,1.0635151525,0.70095677,0.9990856382,0.78926105,0.38301139,0.75148576,1.1211258,-0.32455052,-0.21947387,0.2646830769,0.96530917,0.3521975,0.21714159,0.11794338,0.49111147,0.22871602,-0.79805284,0.10361797,1.1134559,0.31014335,-0.6147156,0.86275179,0.19949278,0.18716532,-0.30455436,-0.2297582,-0.55051508,0.26276774346,0.049190328,0.051411717,0.11405633,0.017628158,0.70245957795,0.65958448,-0.019402405,0.24274663,-0.16394938,-0.71645554,0.077970597,-0.18597652,0.027919572,-0.1258768,-0.22153682,-0.60021552
0.60054751,0.20741212,0.48297216,0.55679414,0.47279303,0.62661004,1.6089124,0.82371427,1.243226,0.87082814,0.49491605,0.85834096,0.85102069,-0.32027609,-0.41878688,0.30313843,0.79486397,0.29811722,0.17410149,-0.053440439,0.32752277,0.08060817942,-0.16273863421,-0.057801066,1.0362363,0.31626274,-0.63197743,0.71632432,0.13806472,0.16040723,-0.089429592,-0.10073064,-0.41868333,0.22643244,-0.021587736,-0.07398871346,-0.1082007179,-0.082510437,0.88312944,0.75346343,0.060923944,0.30723726,-0.11331126,-0.60329171,0.12950696,-0.27197456,0.14319901,-0.12587856,-0.15198856,-0.45553189
-0.62247481,-1.8989608,-0.47223057,-0.8646463,-0.030995531,0.058694576,-0.3171043,-0.50170132,-0.38445493,-0.58705408,-0.60835811178,-0.78071949289,-1.5336554,-1.3627226053,-1.0929730064,-0.95425516,-1.8699948,-0.54076181,-0.33665776,-1.1984315,-0.87469309934,-0.021214546,-1.255258,-1.955343,-1.4934187583,-1.2969478,-1.0546046,-0.58159794,-0.77067227,-0.78749199628,-2.036368,-2.5642402,-1.42108448379,-0.8949701712,-1.0067445,-1.3762695,-1.8785536542,-1.9767862,-1.0767959,-1.0820925,-1.9343483,-1.4182424,-2.3849711,-2.7588451,-2.1449148,-1.5882199106,-1.9432753,-2.1717007,-1.7542507,-0.48111311
-2.3219281,-1.0254833,-1.5864059,-1.1570294,-1.62028073631,-1.33553377356,-1.3672982,-1.5864059,-1.789458,-0.5970727,-1.8424142,-1.8554557,-2.1688393,-1.6981897848,-1.1338151,-1.9994887245,-1.8643468,-0.76570349,-0.9648872177,-1.3008423,-0.76173631,-0.57851029,-1.5212331783,-1.7978462,-1.8401063765,-2.0985944,-1.1258014,-1.4914993465,-1.4813392,-1.3880833904,-1.159332,-1.938169494,-1.0672676,-0.99977095,-1.0494309932,-0.89211112,-2.0340713,-2.3440246624,-1.51805787738,-2.3219281,-1.8206458,-1.6708094432,-2.3219281,-2.3311538,-2.2713189,-1.7054227905,-1.3501908,-1.9471382,-1.9473918,-1.1563680293
-1.1988372,-0.90054108,-0.53680610489,0.21901789,-0.61605639203,-0.45562072,0.43498888,-0.35629531,-1.018407,0.12189172,-0.18138192085,-0.2490914,-0.25684563838,-0.90298921,-0.60422713,-0.68437092,-0.48433115,-0.52023671,-0.31325347,-0.88249572,-0.31928511,-0.46340911,-0.50893127,-0.71421179,-0.7584479,-0.88632906437,-1.2918435,-0.44687434,-0.5940592,-0.38198728,-1.3211683,-1.5864059,-1.2963723,-0.77578075,-0.64444906467,-0.44694164,-1.3855833,-1.15490046036,-0.28414854,-0.69677997,-1.4527903,-0.79154403159,-1.345181,-1.552392,-0.90786827,-0.78300788,-1.0838989,-0.91247627,-0.9083572406,-0.28135476
-0.39889621,0.15567979,0.03210808986,-0.1410461479,0.05377964136,0.13482003607,0.3214837,0.30283426,0.33864034635,-0.24929917,-0.24536403,0.39877254,0.63283017,0.051758892,-0.096511597,0.33271319,0.48621776,0.35414658868,0.17742772,0.28055914525,0.20725058,0.047310684,0.19152472,0.13786062,0.72156792,0.11800877,-0.14723971,0.90272968,0.05647665618,0.19388456,0.37165929791,-0.03686263,0.0067821,0.25847459,0.26726153,0.29358687,0.24711416,0.23389606,0.35540691,0.35192694214,0.21974681,0.30233985,0.22537588,0.18728349429,0.24435265,0.21449841,0.72690352,0.4813512968,0.35182835,0.25172195
0.38310082,0.26985751144,0.045020096,-0.18967332,0.12924874,0.82914306,0.30372579067,0.83320258,0.42780046,0.0051450713,-0.11310803,0.59366327,0.64848185,0.33747869,0.19898186,0.27702313,0.77063002,0.4901098005,0.35588543,0.3484923,0.3543074324,0.13936395,0.52260024,0.18913984,0.60461774,0.49474628,0.1295826578,0.9805067,0.25134012,0.28027926,0.31693008,0.27230433,0.19491481424,0.73159444,0.5816892171,0.37179703,0.33817241,0.44253093,0.38931355,0.49184363,0.35264979,0.48439767,0.2805009,0.17129647,0.38812876,0.10101388,1.0014717,0.59613613,0.48295688076,0.10234097
0.095086588,0.74975701,0.083397889,0.30520805904,0.28150833,0.28233412,0.37147836112,0.26131124,-0.016345103,0.35214773,-0.057335032,-0.44292414,0.51835189639,-0.37207095,-0.73808591163,-0.040839554,-0.79569927,0.075243336,0.14985728517,0.00829659672,0.14642929977,0.013025108,-0.24471163,0.10794382,0.41681695,0.23662008,-0.71288104,0.46367012,0.13059143,0.024012212,-0.20430652,-1.0923245,-0.66700633799,0.19006809,-0.59109577,-0.32258005,-0.50716378,-0.25390888,-0.76588444,-0.92342432,-0.74520903,-0.13282057003,-0.27508304,-0.11478534,-0.65166705,-0.49454730647,-0.13175,-0.33040464,-0.39355013672,-0.73661248
